config,run,stream,window_index,window_start_s,mean_IAT,IAT_variance,mean_frame_size,burst_length,count,phase_offset_mean_us,phase_offset_std_us,gate_util,queue_depth_max,drops,label
BenignDiverse,18,zonalHost,11,0.11,0.0004998724604210528,1.0131222616066602e-11,20.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,18,zonalHost,12,0.12,0.0005003663062105254,7.717503489840723e-12,20.0,1,20,,,0.24999999999998612,0,0,0
BenignDiverse,18,zonalHost,13,0.13,0.0005000630259999998,6.522496113361953e-12,20.0,1,20,,,0.24999999999997224,0,0,0
BenignDiverse,18,zonalHost,14,0.14,0.0005001834802631572,8.911900362816674e-12,20.0,1,20,,,0.250000000000025,0,0,0
BenignDiverse,18,attackNode,0,0.0,,,,0,0,2.3269800208333336,6.216061329767224,0.2500000000000001,3.0,0,0
BenignDiverse,18,attackNode,1,0.01,,,,0,0,,,0.24999999999999986,0,0,0
BenignDiverse,18,attackNode,2,0.02,,,,0,0,,,0.2500000000000003,0,0,0
BenignDiverse,18,attackNode,3,0.03,,,,0,0,,,0.25000000000000017,0,0,0
BenignDiverse,18,attackNode,4,0.04,,,,0,0,,,0.25000000000000017,0,0,0
BenignDiverse,18,attackNode,5,0.05,,,,0,0,,,0.25000000000000017,0,0,0
BenignDiverse,18,attackNode,6,0.06,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,18,attackNode,7,0.07,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,18,attackNode,8,0.08,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,18,attackNode,9,0.09,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,18,attackNode,10,0.1,,,,0,0,,,0.24999999999999895,0,0,0
BenignDiverse,18,attackNode,11,0.11,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,18,attackNode,12,0.12,,,,0,0,,,0.24999999999998612,0,0,0
BenignDiverse,18,attackNode,13,0.13,,,,0,0,,,0.24999999999997224,0,0,0
BenignDiverse,18,attackNode,14,0.14,,,,0,0,,,0.250000000000025,0,0,0
BenignDiverse,19,av1,0,0.0,9.010573461467891e-05,1.3726527015680737e-12,500.0,1,110,3.070815791666667,8.440500999805991,0.2500000000000001,2.0,0,0
BenignDiverse,19,av1,1,0.01,8.991299168468466e-05,1.1882210530555266e-12,500.0,1,112,,,0.24999999999999986,0,0,0
BenignDiverse,19,av1,2,0.02,8.987747465454545e-05,1.3851850454020041e-12,500.0,1,111,,,0.2500000000000003,0,0,0
BenignDiverse,19,av1,3,0.03,8.999530160909093e-05,1.4183749084580885e-12,500.0,1,111,,,0.25000000000000017,0,0,0
BenignDiverse,19,av1,4,0.04,8.989593146363633e-05,1.1646480578045008e-12,500.0,1,111,,,0.25000000000000017,0,0,0
BenignDiverse,19,av1,5,0.05,9.016568666363637e-05,1.2457378971575815e-12,500.0,1,111,,,0.25000000000000017,0,0,0
BenignDiverse,19,av1,6,0.06,8.995960372727277e-05,1.1330202023848482e-12,500.0,1,111,,,0.25000000000000033,0,0,0
BenignDiverse,19,av1,7,0.07,8.992629592792787e-05,1.0486197673050529e-12,500.0,1,112,,,0.25000000000000033,0,0,0
BenignDiverse,19,av1,8,0.08,8.99469285636363e-05,1.3028069653487459e-12,500.0,1,111,,,0.25000000000000033,0,0,0
BenignDiverse,19,av1,9,0.09,9.005232459999997e-05,1.4353003959847986e-12,500.0,1,111,,,0.25000000000000033,0,0,0
BenignDiverse,19,av1,10,0.1,9.01711392545454e-05,1.1746591382767027e-12,500.0,1,111,,,0.24999999999999895,0,0,0
BenignDiverse,19,av1,11,0.11,9.024624392660559e-05,1.1113062362382508e-12,500.0,1,110,,,0.25000000000000033,0,0,0
BenignDiverse,19,av1,12,0.12,9.008922234545444e-05,1.4278549801151264e-12,500.0,1,111,,,0.24999999999998612,0,0,0
BenignDiverse,19,av1,13,0.13,9.000564685585577e-05,1.2530450508909529e-12,500.0,1,112,,,0.24999999999997224,0,0,0
BenignDiverse,19,av1,14,0.14,9.001382914545446e-05,1.3869096433135639e-12,500.0,1,111,,,0.250000000000025,0,0,0
BenignDiverse,19,av2,0,0.0,9.001754203669724e-05,1.4811951156390363e-12,500.0,1,110,3.4948155625,10.931407927263635,0.2500000000000001,3.0,0,0
BenignDiverse,19,av2,1,0.01,8.98207979e-05,1.3332593105192146e-12,500.0,1,111,,,0.24999999999999986,0,0,0
BenignDiverse,19,av2,2,0.02,9.003573982727273e-05,1.4591694460435778e-12,500.0,1,111,,,0.2500000000000003,0,0,0
BenignDiverse,19,av2,3,0.03,8.986533294594597e-05,1.2560191516901554e-12,500.0,1,112,,,0.25000000000000017,0,0,0
BenignDiverse,19,av2,4,0.04,8.996294896363633e-05,1.3368093752412597e-12,500.0,1,111,,,0.25000000000000017,0,0,0
BenignDiverse,19,av2,5,0.05,9.012421330909092e-05,1.3137269239379796e-12,500.0,1,111,,,0.25000000000000017,0,0,0
BenignDiverse,19,av2,6,0.06,9.002802565454542e-05,1.281432298843809e-12,500.0,1,111,,,0.25000000000000033,0,0,0
BenignDiverse,19,av2,7,0.07,9.01320272454546e-05,1.3471044443911616e-12,500.0,1,111,,,0.25000000000000033,0,0,0
BenignDiverse,19,av2,8,0.08,8.996248311818182e-05,1.2712117393329345e-12,500.0,1,111,,,0.25000000000000033,0,0,0
BenignDiverse,19,av2,9,0.09,9.007637929090907e-05,1.2796932577619164e-12,500.0,1,111,,,0.25000000000000033,0,0,0
BenignDiverse,19,av2,10,0.1,8.983535696363641e-05,1.2557544281203027e-12,500.0,1,111,,,0.24999999999999895,0,0,0
BenignDiverse,19,av2,11,0.11,8.993440181081082e-05,1.1868076152029773e-12,500.0,1,112,,,0.25000000000000033,0,0,0
BenignDiverse,19,av2,12,0.12,8.995295337272732e-05,1.4985986681899138e-12,500.0,1,111,,,0.24999999999998612,0,0,0
BenignDiverse,19,av2,13,0.13,9.008791543636364e-05,1.2436007425922556e-12,500.0,1,111,,,0.24999999999997224,0,0,0
BenignDiverse,19,av2,14,0.14,8.972336907272732e-05,1.4688314836822585e-12,500.0,1,111,,,0.250000000000025,0,0,0
BenignDiverse,19,radarNode,0,0.0,0.0004997462797368421,7.755844105831094e-12,64.0,1,20,3.417055104166667,9.548943266144807,0.2500000000000001,2.0,0,0
BenignDiverse,19,radarNode,1,0.01,0.0005001000069999999,1.2190749278896433e-11,64.0,1,20,,,0.24999999999999986,0,0,0
BenignDiverse,19,radarNode,2,0.02,0.0005005685712631578,7.954553666054326e-12,64.0,1,20,,,0.2500000000000003,0,0,0
BenignDiverse,19,radarNode,3,0.03,0.0005001668530000001,4.804018988507872e-12,64.0,1,20,,,0.25000000000000017,0,0,0
BenignDiverse,19,radarNode,4,0.04,0.0005008838883684211,5.630008775468552e-12,64.0,1,20,,,0.25000000000000017,0,0,0
BenignDiverse,19,radarNode,5,0.05,0.0005006533724210528,9.264252943510921e-12,64.0,1,20,,,0.25000000000000017,0,0,0
BenignDiverse,19,radarNode,6,0.06,0.0004993090173684215,6.2060615164504865e-12,64.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,radarNode,7,0.07,0.0004998004524210529,6.095747896623192e-12,64.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,radarNode,8,0.08,0.0004993711863157895,7.20783679023743e-12,64.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,radarNode,9,0.09,0.0005007095498947362,1.0173712455345323e-11,64.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,radarNode,10,0.1,0.0004999602053157896,1.1051186368339667e-11,64.0,1,20,,,0.24999999999999895,0,0,0
BenignDiverse,19,radarNode,11,0.11,0.0005003042846842108,1.0311773451394722e-11,64.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,radarNode,12,0.12,0.0005009857850526309,5.333777321710721e-12,64.0,1,20,,,0.24999999999998612,0,0,0
BenignDiverse,19,radarNode,13,0.13,0.0005004464643157899,9.295407412803337e-12,64.0,1,20,,,0.24999999999997224,0,0,0
BenignDiverse,19,radarNode,14,0.14,0.0004997291050526317,6.112893636817133e-12,64.0,1,20,,,0.250000000000025,0,0,0
BenignDiverse,19,zonalHost,0,0.0,0.0004991550830500001,9.740893234850108e-12,20.0,1,21,3.181877270833333,8.292731780444196,0.2500000000000001,2.0,0,0
BenignDiverse,19,zonalHost,1,0.01,0.0004987547204736842,7.32985635902154e-12,20.0,1,20,,,0.24999999999999986,0,0,0
BenignDiverse,19,zonalHost,2,0.02,0.0005001466316842105,8.287409593825564e-12,20.0,1,20,,,0.2500000000000003,0,0,0
BenignDiverse,19,zonalHost,3,0.03,0.0004996324352105263,6.09583392269553e-12,20.0,1,20,,,0.25000000000000017,0,0,0
BenignDiverse,19,zonalHost,4,0.04,0.0005006132770526315,1.031396996869129e-11,20.0,1,20,,,0.25000000000000017,0,0,0
BenignDiverse,19,zonalHost,5,0.05,0.000500084997263158,1.1208222600730106e-11,20.0,1,20,,,0.25000000000000017,0,0,0
BenignDiverse,19,zonalHost,6,0.06,0.0005006138231052633,8.259633482157196e-12,20.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,zonalHost,7,0.07,0.000500040089421053,1.1955537453915951e-11,20.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,zonalHost,8,0.08,0.0004996777916315793,1.1477102461965106e-11,20.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,zonalHost,9,0.09,0.0004997214159473684,7.422821791762191e-12,20.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,zonalHost,10,0.1,0.0004996192376842109,1.0196105545330944e-11,20.0,1,20,,,0.24999999999999895,0,0,0
BenignDiverse,19,zonalHost,11,0.11,0.000499863144315789,7.1412389448505206e-12,20.0,1,20,,,0.25000000000000033,0,0,0
BenignDiverse,19,zonalHost,12,0.12,0.0004999409314736846,9.377931001365535e-12,20.0,1,20,,,0.24999999999998612,0,0,0
BenignDiverse,19,zonalHost,13,0.13,0.0004994887502631583,9.034094138809146e-12,20.0,1,20,,,0.24999999999997224,0,0,0
BenignDiverse,19,zonalHost,14,0.14,0.0004992031375263156,8.114439346580189e-12,20.0,1,20,,,0.250000000000025,0,0,0
BenignDiverse,19,attackNode,0,0.0,,,,0,0,2.451482229166667,6.639130566255522,0.2500000000000001,3.0,0,0
BenignDiverse,19,attackNode,1,0.01,,,,0,0,,,0.24999999999999986,0,0,0
BenignDiverse,19,attackNode,2,0.02,,,,0,0,,,0.2500000000000003,0,0,0
BenignDiverse,19,attackNode,3,0.03,,,,0,0,,,0.25000000000000017,0,0,0
BenignDiverse,19,attackNode,4,0.04,,,,0,0,,,0.25000000000000017,0,0,0
BenignDiverse,19,attackNode,5,0.05,,,,0,0,,,0.25000000000000017,0,0,0
BenignDiverse,19,attackNode,6,0.06,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,19,attackNode,7,0.07,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,19,attackNode,8,0.08,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,19,attackNode,9,0.09,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,19,attackNode,10,0.1,,,,0,0,,,0.24999999999999895,0,0,0
BenignDiverse,19,attackNode,11,0.11,,,,0,0,,,0.25000000000000033,0,0,0
BenignDiverse,19,attackNode,12,0.12,,,,0,0,,,0.24999999999998612,0,0,0
BenignDiverse,19,attackNode,13,0.13,,,,0,0,,,0.24999999999997224,0,0,0
BenignDiverse,19,attackNode,14,0.14,,,,0,0,,,0.250000000000025,0,0,0
GCLPhaseAttack,0,av1,0,0.0,9e-05,1.396471836198659e-37,500.0,1,110,51.417231638418066,50.2516094900166,0.2500000000000001,13.0,0,1
GCLPhaseAttack,0,av1,1,0.01,9e-05,4.781306424180024e-37,500.0,1,112,55.25999999999991,50.45876667656043,0.24999999999999986,3.0,0,1
GCLPhaseAttack,0,av1,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,55.646713780918674,49.42711985803278,0.2500000000000003,3.0,0,1
GCLPhaseAttack,0,av1,3,0.03,8.999999999999999e-05,1.5099033759165984e-36,500.0,1,111,55.94197879858662,51.77350859093012,0.25000000000000017,3.0,0,1
GCLPhaseAttack,0,av1,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,56.35581560283708,49.85770049293043,0.25000000000000017,3.0,0,1
GCLPhaseAttack,0,av1,5,0.05,9.000000000000006e-05,1.7026569983740367e-36,500.0,1,111,55.125070422535174,49.88878109147957,0.25000000000000017,3.0,0,1
GCLPhaseAttack,0,av1,6,0.06,8.999999999999999e-05,3.6627203967381106e-35,500.0,1,111,56.58340425531842,50.93146496617914,0.25000000000000033,3.0,0,1
GCLPhaseAttack,0,av1,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,56.69000000000015,50.0297073099876,0.25000000000000033,3.0,0,1
GCLPhaseAttack,0,av1,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,57.081478873239135,51.191428272195026,0.25000000000000033,3.0,0,1
GCLPhaseAttack,0,av1,9,0.09,8.999999999999992e-05,4.85739128592744e-35,500.0,1,111,54.5111347517727,48.58771717129422,0.25000000000000033,3.0,0,1
GCLPhaseAttack,0,av1,10,0.1,8.999999999999999e-05,4.855046985113769e-35,500.0,1,112,57.141690140845405,52.53423157224149,0.24999999999999895,3.0,0,1
GCLPhaseAttack,0,av1,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,56.5159010600701,49.672171870338495,0.25000000000000033,3.0,0,1
GCLPhaseAttack,0,av1,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,55.42468085106464,50.37007808832195,0.24999999999998612,3.0,0,1
GCLPhaseAttack,0,av1,13,0.13,8.999999999999992e-05,1.4398695597570627e-34,500.0,1,111,55.562120141343,49.99211416990747,0.24999999999997224,3.0,0,1
GCLPhaseAttack,0,av1,14,0.14,8.999999999999992e-05,1.4398695597570627e-34,500.0,1,111,58.47626760563354,50.63252984593437,0.250000000000025,3.0,0,1
GCLPhaseAttack,0,av2,0,0.0,9e-05,1.362297049014728e-37,500.0,1,110,54.13314553990609,50.384663791439706,0.2500000000000001,29.0,0,1
GCLPhaseAttack,0,av2,1,0.01,9e-05,4.821350374228367e-37,500.0,1,111,59.54084210526314,50.228725724861285,0.24999999999999986,50.0,0,1
GCLPhaseAttack,0,av2,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,60.07574803149609,49.29635148001935,0.2500000000000003,71.0,0,1
GCLPhaseAttack,0,av2,3,0.03,9.000000000000002e-05,1.3864205865298024e-36,500.0,1,111,59.511789473684324,50.25134369311399,0.25000000000000017,91.0,0,1
GCLPhaseAttack,0,av2,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,59.615368421052665,49.68030854493403,0.25000000000000017,111.0,0,1
GCLPhaseAttack,0,av2,5,0.05,8.999999999999999e-05,1.2776439434509919e-36,500.0,1,112,59.55706806282726,49.88656804362464,0.25000000000000017,132.0,0,1
GCLPhaseAttack,0,av2,6,0.06,9.000000000000006e-05,3.7040821115571023e-35,500.0,1,111,59.57484210526269,49.86105759627247,0.25000000000000033,153.0,0,1
GCLPhaseAttack,0,av2,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,60.02505263157946,49.61891859546034,0.25000000000000033,173.0,0,1
GCLPhaseAttack,0,av2,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,59.941574803149464,50.26809549686467,0.25000000000000033,193.0,0,1
GCLPhaseAttack,0,av2,9,0.09,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,59.833684210526194,49.368442999827174,0.25000000000000033,214.0,0,1
GCLPhaseAttack,0,av2,10,0.1,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,59.732230971129205,50.37436472640184,0.24999999999999895,234.0,0,1
GCLPhaseAttack,0,av2,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,59.764210526315566,49.15486570351151,0.25000000000000033,255.0,0,1
GCLPhaseAttack,0,av2,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,59.579684210527745,50.243035888657545,0.24999999999998612,275.0,0,1
GCLPhaseAttack,0,av2,13,0.13,9.000000000000018e-05,1.4032463714901495e-34,500.0,1,111,59.597952755905936,49.985392992752885,0.24999999999997224,296.0,0,1
GCLPhaseAttack,0,av2,14,0.14,8.999999999999999e-05,1.4309612166651108e-34,500.0,1,112,60.04929133858216,49.45622373448415,0.250000000000025,316.0,0,1
GCLPhaseAttack,0,radarNode,0,0.0,0.0004999999999999999,2.0945796999739823e-37,64.0,1,20,55.108817204301054,50.52821455439403,0.2500000000000001,69.0,0,1
GCLPhaseAttack,0,radarNode,1,0.01,0.0005,9.502943804542282e-37,64.0,1,20,59.36077669902911,50.52403024784636,0.24999999999999986,122.0,0,1
GCLPhaseAttack,0,radarNode,2,0.02,0.0005000000000000001,1.196666997609028e-36,64.0,1,20,59.961210653752985,49.726725711503164,0.2500000000000003,174.0,0,1
GCLPhaseAttack,0,radarNode,3,0.03,0.0005000000000000002,3.308432287507313e-36,64.0,1,20,59.71631067961171,50.67134370122013,0.25000000000000017,227.0,0,1
GCLPhaseAttack,0,radarNode,4,0.04,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,59.805825242718534,49.96454187050536,0.25000000000000017,279.0,0,1
GCLPhaseAttack,0,radarNode,5,0.05,0.0005000000000000001,2.5341183478779418e-36,64.0,1,20,59.58512077294679,50.233533158810715,0.25000000000000017,332.0,0,1
GCLPhaseAttack,0,radarNode,6,0.06,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,59.529126213591844,50.0928993731093,0.25000000000000033,385.0,0,1
GCLPhaseAttack,0,radarNode,7,0.07,0.0005000000000000004,0.0,64.0,1,20,60.16563106796145,49.97452481272524,0.25000000000000033,437.0,0,1
GCLPhaseAttack,0,radarNode,8,0.08,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,59.72188861985445,50.49717371036886,0.25000000000000033,489.0,0,1
GCLPhaseAttack,0,radarNode,9,0.09,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,59.66388349514551,49.69710587475916,0.25000000000000033,542.0,0,1
GCLPhaseAttack,0,radarNode,10,0.1,0.0005000000000000004,0.0,64.0,1,20,59.462995169082426,50.80812368282696,0.24999999999999895,595.0,0,1
GCLPhaseAttack,0,radarNode,11,0.11,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,59.7938834951453,49.50598347149895,0.25000000000000033,647.0,0,1
GCLPhaseAttack,0,radarNode,12,0.12,0.0004999999999999997,1.0136473391511767e-35,64.0,1,20,59.7794174757294,50.308918739815425,0.24999999999998612,700.0,0,1
GCLPhaseAttack,0,radarNode,13,0.13,0.0005000000000000004,0.0,64.0,1,20,59.82842615012155,50.143683363459544,0.24999999999997224,752.0,0,1
GCLPhaseAttack,0,radarNode,14,0.14,0.0005000000000000004,0.0,64.0,1,20,60.030653753025696,49.823074418128805,0.250000000000025,805.0,0,1
GCLPhaseAttack,0,zonalHost,0,0.0,0.0005,1.979779959279642e-37,20.0,1,20,58.63103139013453,50.11414451760696,0.2500000000000001,88.0,0,1
GCLPhaseAttack,0,zonalHost,1,0.01,0.0005,9.502943804542282e-37,20.0,1,20,64.53244897959186,49.64311186482956,0.24999999999999986,160.0,0,1
GCLPhaseAttack,0,zonalHost,2,0.02,0.0004999999999999999,1.689412231918628e-36,20.0,1,20,65.00890585241737,48.62223006195555,0.2500000000000003,233.0,0,1
GCLPhaseAttack,0,zonalHost,3,0.03,0.0005000000000000001,2.5341183478779418e-36,20.0,1,20,64.85408163265325,49.71402138146312,0.25000000000000017,306.0,0,1
GCLPhaseAttack,0,zonalHost,4,0.04,0.0005000000000000001,2.5341183478779418e-36,20.0,1,20,64.73918367346961,48.95457293345126,0.25000000000000017,377.0,0,1
GCLPhaseAttack,0,zonalHost,5,0.05,0.0004999999999999998,4.5614130261802956e-36,20.0,1,21,64.52487309644684,49.06061484911435,0.25000000000000017,450.0,0,1
GCLPhaseAttack,0,zonalHost,6,0.06,0.0005000000000000004,0.0,20.0,1,20,64.16959183673445,49.13606722811912,0.25000000000000033,524.0,0,1
GCLPhaseAttack,0,zonalHost,7,0.07,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,65.17673469387793,48.674266239092226,0.25000000000000033,596.0,0,1
GCLPhaseAttack,0,zonalHost,8,0.08,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,64.3360305343514,49.39117735516799,0.25000000000000033,668.0,0,1
GCLPhaseAttack,0,zonalHost,9,0.09,0.0005000000000000004,0.0,20.0,1,20,64.70336734693875,48.55313868959956,0.25000000000000033,741.0,0,1
GCLPhaseAttack,0,zonalHost,10,0.1,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,64.57360406091432,49.841812787962866,0.24999999999999895,814.0,0,1
GCLPhaseAttack,0,zonalHost,11,0.11,0.0004999999999999997,1.0136473391511767e-35,20.0,1,20,64.57306122448993,48.313218016461974,0.25000000000000033,886.0,0,1
GCLPhaseAttack,0,zonalHost,12,0.12,0.0005000000000000004,0.0,20.0,1,20,65.03306122449082,49.101332132676134,0.24999999999998612,959.0,0,1
GCLPhaseAttack,0,zonalHost,13,0.13,0.0005000000000000004,0.0,20.0,1,20,64.6458524173034,49.192907105998685,0.24999999999997224,1031.0,0,1
GCLPhaseAttack,0,zonalHost,14,0.14,0.000499999999999999,3.851859888774472e-35,20.0,1,21,64.98722646310463,48.567324245623695,0.250000000000025,1104.0,0,1
GCLPhaseAttack,0,attackNode,0,0.0,3.9999999999999996e-05,7.87317547981824e-38,529.0,247,247,54.275044642857125,51.489518313875,0.2500000000000001,15.0,0,1
GCLPhaseAttack,0,attackNode,1,0.01,4.000000000000001e-05,1.3980083196845098e-36,529.0,250,250,56.633796526054596,49.39768294995393,0.24999999999999986,18.0,0,1
GCLPhaseAttack,0,attackNode,2,0.02,4e-05,3.010435093308362e-36,529.0,250,250,57.17238805970147,49.562115376235035,0.2500000000000003,22.0,0,1
GCLPhaseAttack,0,attackNode,3,0.03,4e-05,7.96116226890055e-36,529.0,250,250,59.31697270471468,50.53461078637198,0.25000000000000017,25.0,0,1
GCLPhaseAttack,0,attackNode,4,0.04,4.000000000000002e-05,8.740475886036449e-36,529.0,250,250,55.7656218905474,49.89166361218402,0.25000000000000017,30.0,0,1
GCLPhaseAttack,0,attackNode,5,0.05,4.000000000000002e-05,8.740475886036449e-36,529.0,250,250,59.218217821782176,50.689810750658175,0.25000000000000017,33.0,0,1
GCLPhaseAttack,0,attackNode,6,0.06,4.000000000000002e-05,1.7282907090979836e-35,529.0,250,250,57.240248138957526,49.54936461017038,0.25000000000000033,36.0,0,1
GCLPhaseAttack,0,attackNode,7,0.07,3.999999999999999e-05,1.9898032525570936e-35,529.0,250,250,56.99776119402994,49.47310561824316,0.25000000000000033,40.0,0,1
GCLPhaseAttack,0,attackNode,8,0.08,3.999999999999999e-05,1.9898032525570936e-35,529.0,250,250,59.41553349875924,50.450590536418915,0.25000000000000033,43.0,0,1
GCLPhaseAttack,0,attackNode,9,0.09,3.999999999999999e-05,1.9898032525570936e-35,529.0,250,250,55.690669975186,49.767367560763475,0.25000000000000033,46.0,0,1
GCLPhaseAttack,0,attackNode,10,0.1,3.999999999999999e-05,1.9898032525570936e-35,529.0,250,250,58.73468982630281,50.47065941003833,0.24999999999999895,51.0,0,1
GCLPhaseAttack,0,attackNode,11,0.11,3.999999999999999e-05,1.9898032525570936e-35,529.0,250,250,57.858511166252825,49.905482861790155,0.25000000000000033,54.0,0,1
GCLPhaseAttack,0,attackNode,12,0.12,3.999999999999999e-05,1.0532234457500478e-34,529.0,250,250,56.63845771144337,49.512885374053916,0.24999999999998612,58.0,0,1
GCLPhaseAttack,0,attackNode,13,0.13,4.00000000000001e-05,1.9037239895938088e-34,529.0,250,250,59.614838709677905,50.43471154392291,0.24999999999997224,61.0,0,1
GCLPhaseAttack,0,attackNode,14,0.14,3.999999999999999e-05,1.9074665662443864e-34,529.0,250,250,56.03118811881146,49.51036880222334,0.250000000000025,64.0,0,1
AggregateLoadAttack,0,av1,0,0.0,9e-05,1.396471836198659e-37,500.0,1,110,53.48991150442476,51.95723984660224,0.2500000000000001,5.0,0,2
AggregateLoadAttack,0,av1,1,0.01,9e-05,4.781306424180024e-37,500.0,1,112,58.42281690140832,50.99101724212641,0.24999999999999986,3.0,0,2
AggregateLoadAttack,0,av1,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,58.42950704225345,50.81758679503891,0.2500000000000003,3.0,0,2
AggregateLoadAttack,0,av1,3,0.03,8.999999999999999e-05,1.5099033759165984e-36,500.0,1,111,58.718380281690166,50.990699867579586,0.25000000000000017,3.0,0,2
AggregateLoadAttack,0,av1,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,59.351760563380395,51.57734902627795,0.25000000000000017,3.0,0,2
AggregateLoadAttack,0,av1,5,0.05,9.000000000000006e-05,1.7026569983740367e-36,500.0,1,111,58.92352112676059,51.445814332098955,0.25000000000000017,3.0,0,2
AggregateLoadAttack,0,av1,6,0.06,8.999999999999999e-05,3.6627203967381106e-35,500.0,1,111,59.33084507042161,51.5031246984127,0.25000000000000033,3.0,0,2
AggregateLoadAttack,0,av1,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,59.309084507042954,51.326302453424766,0.25000000000000033,3.0,0,2
AggregateLoadAttack,0,av1,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,58.5010563380276,51.075992883710626,0.25000000000000033,3.0,0,2
AggregateLoadAttack,0,av1,9,0.09,8.999999999999992e-05,4.85739128592744e-35,500.0,1,111,58.82823943661953,51.35758650471292,0.25000000000000033,3.0,0,2
AggregateLoadAttack,0,av1,10,0.1,8.999999999999999e-05,4.855046985113769e-35,500.0,1,112,58.3724912280706,50.88575185659819,0.24999999999999895,3.0,0,2
AggregateLoadAttack,0,av1,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,58.848098591548464,51.18142444662902,0.25000000000000033,3.0,0,2
AggregateLoadAttack,0,av1,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,58.726666666668145,51.30210529857815,0.24999999999998612,3.0,0,2
AggregateLoadAttack,0,av1,13,0.13,8.999999999999992e-05,1.4398695597570627e-34,500.0,1,111,59.314366197182515,51.29982711609289,0.24999999999997224,3.0,0,2
AggregateLoadAttack,0,av1,14,0.14,8.999999999999992e-05,1.4398695597570627e-34,500.0,1,111,59.33406360424022,51.23787103758167,0.250000000000025,3.0,0,2
AggregateLoadAttack,0,av2,0,0.0,9e-05,1.362297049014728e-37,500.0,1,110,54.53689737470166,50.41628500969145,0.2500000000000001,22.0,0,2
AggregateLoadAttack,0,av2,1,0.01,9e-05,4.821350374228367e-37,500.0,1,111,61.046141732283424,49.890734136773006,0.24999999999999986,43.0,0,2
AggregateLoadAttack,0,av2,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,60.65753926701572,49.72174879909374,0.2500000000000003,64.0,0,2
AggregateLoadAttack,0,av2,3,0.03,9.000000000000002e-05,1.3864205865298024e-36,500.0,1,111,61.18157480314972,49.800745139614406,0.25000000000000017,85.0,0,2
AggregateLoadAttack,0,av2,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,60.58895287958119,49.71477754136349,0.25000000000000017,105.0,0,2
AggregateLoadAttack,0,av2,5,0.05,8.999999999999999e-05,1.2776439434509919e-36,500.0,1,112,60.518224543081,49.903238340206734,0.25000000000000017,125.0,0,2
