window_id,t_start_s,t_end_s,label,config,mean_IAT_us,IAT_variance_us2,mean_frame_size_B,burst_length,frame_count,phase_offset_mean_us,phase_offset_std_us,gate_drop_rate,meter_red_rate,queue_depth_max,sync_interval_mean,sync_interval_var,correction_field_delta,announce_rate,source_count
11,0.11,0.12,-1,QueueBuildingAttack,55.84943820224717,1198.8153895720543,425.0782122905028,8,179,291.6625698324022,136.12813204953426,0.0,0.0,886.0,125000.0,0.0,0.0,1.0,1.0
12,0.12,0.13,-1,QueueBuildingAttack,55.53486033519546,1185.6376585000683,425.49444444444447,8,180,292.57155555555374,135.64158195538187,0.0,0.0,958.0,125000.0,0.0,0.0,1.0,1.0
13,0.13,0.14,-1,QueueBuildingAttack,55.52189944134079,1186.2476634312084,425.49444444444447,8,180,291.6932222222184,135.57179466022973,0.0,0.0,1030.0,125000.0,0.0,0.0,1.0,1.0
14,0.14,0.15,-1,QueueBuildingAttack,55.53486033519555,1218.9438618519043,425.65555555555557,8,180,292.0467777777782,135.31555070630242,0.0,0.0,1104.0,125000.0,0.0,0.0,1.0,1.0
0,0.0,0.01,4,ScheduleAwareBurstAttack,50.27804123711339,1237.5747734828349,408.2871794871795,9,195,259.75076923076927,146.664795212733,0.0,0.0,16.0,125000.0,0.0,0.0,1.0,1.0
1,0.01,0.02,4,ScheduleAwareBurstAttack,51.61088082901554,1276.3160204676608,414.70103092783506,9,194,267.6086597938144,152.80355492996475,0.0,0.0,40.0,125000.0,0.0,0.0,1.0,1.0
2,0.02,0.03,4,ScheduleAwareBurstAttack,54.583736263736256,1263.139238787591,420.20765027322403,9,183,273.4856830601092,139.0974753965431,0.0,0.0,98.0,125000.0,0.0,0.0,1.0,1.0
3,0.03,0.04,4,ScheduleAwareBurstAttack,53.26160427807488,982.6549428808204,425.2659574468085,9,188,265.15489361702134,145.34239527160173,0.0,0.0,154.0,125000.0,0.0,0.0,1.0,1.0
4,0.04,0.05,4,ScheduleAwareBurstAttack,53.40989247311825,1264.303355902415,419.11764705882354,9,187,267.8218181818179,140.16679786776083,0.0,0.0,205.0,125000.0,0.0,0.0,1.0,1.0
5,0.05,0.06,4,ScheduleAwareBurstAttack,53.580645161290334,1185.7820253902426,422.2245989304813,9,187,268.9301604278078,144.80104944473013,0.0,0.0,261.0,125000.0,0.0,0.0,1.0,1.0
6,0.06,0.07,4,ScheduleAwareBurstAttack,53.40989247311827,1264.825244074432,421.75935828877004,9,187,268.8732620320853,140.6858046708456,0.0,0.0,314.0,125000.0,0.0,0.0,1.0,1.0
7,0.07,0.08,4,ScheduleAwareBurstAttack,53.30652406417113,1145.8798697360612,422.7925531914894,9,188,269.18212765957486,145.9221919006495,0.0,0.0,370.0,125000.0,0.0,0.0,1.0,1.0
8,0.08,0.09,4,ScheduleAwareBurstAttack,53.12427807486629,1182.2869036232398,422.02127659574467,9,188,266.2365957446806,142.13063010464273,0.0,0.0,423.0,125000.0,0.0,0.0,1.0,1.0
9,0.09,0.1,4,ScheduleAwareBurstAttack,53.523010752688144,1265.0496253439082,422.2245989304813,9,187,270.5592513368984,142.55647524659756,0.0,0.0,479.0,125000.0,0.0,0.0,1.0,1.0
10,0.1,0.11,4,ScheduleAwareBurstAttack,53.40989247311827,1256.6516870852197,421.75935828877004,9,187,273.01187165775434,142.35865734884345,0.0,0.0,530.0,125000.0,0.0,0.0,1.0,1.0
11,0.11,0.12,4,ScheduleAwareBurstAttack,53.236791443850244,1265.0354463896863,422.63829787234044,9,188,263.3021276595746,142.32580625939886,0.0,0.0,588.0,125000.0,0.0,0.0,1.0,1.0
12,0.12,0.13,4,ScheduleAwareBurstAttack,53.698594594594574,1221.3754812681061,421.33870967741933,9,186,275.42430107526786,142.45421312623643,0.0,0.0,639.0,125000.0,0.0,0.0,1.0,1.0
13,0.13,0.14,4,ScheduleAwareBurstAttack,53.23679144385032,1265.0354463896263,422.63829787234044,9,188,261.5829787234015,141.9580517889818,0.0,0.0,695.0,125000.0,0.0,0.0,1.0,1.0
