window_id,t_start_s,t_end_s,label,config,mean_IAT_us,IAT_variance_us2,mean_frame_size_B,burst_length,frame_count,phase_offset_mean_us,phase_offset_std_us,gate_drop_rate,meter_red_rate,queue_depth_max,sync_interval_mean,sync_interval_var,correction_field_delta,announce_rate,source_count
1,0.01,0.02,4,ScheduleAwareBurstAttack,-162.4285521708116,-61.613900478291946,-85.29896907216494,6.0,131.23452289698773,-106.29600732574708,98.96341044973572,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
2,0.02,0.03,4,ScheduleAwareBurstAttack,-149.42279025111927,-61.84731032158892,-79.79234972677597,6.0,113.84199576606166,-90.43547356224225,76.271574500467,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0
3,0.03,0.04,4,ScheduleAwareBurstAttack,-155.20690394568155,-66.81573107442613,-74.7340425531915,6.0,121.7476899164826,-112.91807423468224,86.61068693415804,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0
4,0.04,0.05,4,ScheduleAwareBurstAttack,-154.55816706540463,-61.82668947501594,-80.88235294117646,6.0,120.16655108639841,-105.72074912840547,78.04194873728436,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0
5,0.05,0.06,4,ScheduleAwareBurstAttack,-153.8111516594159,-63.217594469521366,-77.7754010695187,6.0,120.16655108639841,-102.7296261027646,85.71443278174068,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0
6,0.06,0.07,4,ScheduleAwareBurstAttack,-154.55816706540452,-61.81744489318962,-78.24064171122996,6.0,120.16655108639841,-102.88317984682097,78.90121831932903,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0
7,0.07,0.08,4,ScheduleAwareBurstAttack,-155.01038714347575,-63.924410149145274,-77.20744680851061,6.0,121.7476899164826,-102.04963308492886,87.57060037681748,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0
8,0.08,0.09,4,ScheduleAwareBurstAttack,-155.80768388385366,-63.27950608373396,-77.97872340425533,6.0,121.7476899164826,-109.99884585316677,81.29327664929193,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0
9,0.09,0.1,4,ScheduleAwareBurstAttack,-154.06329287957342,-61.81347026583228,-77.7754010695187,6.0,120.16655108639841,-98.33313995719578,81.99830744073515,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0
10,0.1,0.11,4,ScheduleAwareBurstAttack,-154.55816706540452,-61.96222900681856,-78.24064171122996,6.0,120.16655108639841,-91.71416541083185,81.67079939784662,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0
11,0.11,0.12,4,ScheduleAwareBurstAttack,-155.31545608404298,-61.813721427881056,-77.36170212765956,6.0,121.7476899164826,-117.91820026659488,81.61641101270602,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0
12,0.12,0.13,4,ScheduleAwareBurstAttack,-153.29514195702632,-62.58710189853068,-78.66129032258067,6.0,118.58541225631423,-85.20365549878441,81.82900189618458,0.0,0.0,637.0,0.0,0.0,0.0,0.0,0.0
13,0.13,0.14,4,ScheduleAwareBurstAttack,-155.31545608404264,-61.813721427882115,-77.36170212765956,6.0,121.7476899164826,-122.55772924430767,81.00755535183195,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0
14,0.14,0.15,4,ScheduleAwareBurstAttack,-153.295141957026,-61.82049767782083,-78.66129032258067,6.0,118.58541225631423,-87.88265872130647,82.7092319287586,0.0,0.0,745.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.01,2,SustainedNearCIRAttack,-146.05345582860514,-63.281130755376736,-72.56741573033707,5.0,105.9363016156407,-31.06073000866836,73.27243168752891,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.02,2,SustainedNearCIRAttack,-144.35259192249126,-63.88523455847092,-74.02222222222224,5.0,109.09857927580909,-35.28295120159706,72.8331311180549,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0
2,0.02,0.03,2,SustainedNearCIRAttack,-145.26177620212977,-62.69930348893174,-74.18333333333334,5.0,109.09857927580909,-36.85181634699564,70.86001409057302,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0
3,0.03,0.04,2,SustainedNearCIRAttack,-143.8968546520554,-63.579775480603786,-74.92178770949721,5.0,107.5174404457249,-39.620195060633804,72.99260378472951,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0
4,0.04,0.05,2,SustainedNearCIRAttack,-144.40929373778062,-62.902701722191075,-74.50555555555553,5.0,109.09857927580909,-40.31489424535336,70.68049041034863,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0
5,0.05,0.06,2,SustainedNearCIRAttack,-145.25053360082225,-62.03169038477221,-74.34444444444443,5.0,109.09857927580909,-43.768076778686634,68.4513694729069,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0
6,0.06,0.07,2,SustainedNearCIRAttack,-144.35259192249123,-62.856030199415926,-74.50555555555553,5.0,109.09857927580909,-36.64191466469954,71.18952305781785,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0
7,0.07,0.08,2,SustainedNearCIRAttack,-144.35259192249114,-63.3331814941903,-74.34444444444443,5.0,109.09857927580909,-37.722008749889355,71.92467124411874,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0
8,0.08,0.09,2,SustainedNearCIRAttack,-144.40929373778076,-64.376361368755,-74.66666666666669,5.0,109.09857927580909,-39.08816884209864,72.06888424993811,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0
9,0.09,0.1,2,SustainedNearCIRAttack,-144.39805113647324,-62.72840393831407,-74.34444444444443,5.0,109.09857927580909,-41.79500096509447,69.5166258335699,0.0,0.0,738.0,0.0,0.0,0.0,0.0,0.0
10,0.1,0.11,2,SustainedNearCIRAttack,-145.26177620213,-63.691756407841794,-76.9277777777778,5.0,109.09857927580909,-38.17599610274251,71.12065694590335,0.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0
11,0.11,0.12,2,SustainedNearCIRAttack,-145.20507438684032,-63.34250228260233,-74.34444444444443,5.0,109.09857927580909,-41.1308120703965,71.29634416398818,0.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0
12,0.12,0.13,2,SustainedNearCIRAttack,-145.26177620213,-62.140901272628774,-74.50555555555553,5.0,109.09857927580909,-44.45685415617289,67.69405091628477,0.0,0.0,956.0,0.0,0.0,0.0,0.0,0.0
13,0.13,0.14,2,SustainedNearCIRAttack,-145.26177620212968,-62.09000901794881,-74.50555555555553,5.0,109.09857927580909,-44.165390677329796,67.88384826685734,0.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0
14,0.14,0.15,2,SustainedNearCIRAttack,-145.26177620212962,-62.67490700350921,-74.34444444444443,5.0,109.09857927580909,-37.952600740865115,71.25642782528429,0.0,0.0,1102.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.01,2,ThresholdEvasionAttack,-146.05345582860514,-63.281130755376736,-72.56741573033707,5.0,105.9363016156407,-31.06073000866836,73.27243168752891,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.02,2,ThresholdEvasionAttack,-144.35259192249126,-63.88523455847092,-74.02222222222224,5.0,109.09857927580909,-35.28295120159706,72.8331311180549,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0
2,0.02,0.03,2,ThresholdEvasionAttack,-145.26177620212977,-62.69930348893174,-74.18333333333334,5.0,109.09857927580909,-36.85181634699564,70.86001409057302,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0
3,0.03,0.04,2,ThresholdEvasionAttack,-143.8968546520554,-63.579775480603786,-74.92178770949721,5.0,107.5174404457249,-39.620195060633804,72.99260378472951,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0
4,0.04,0.05,2,ThresholdEvasionAttack,-144.40929373778062,-62.902701722191075,-74.50555555555553,5.0,109.09857927580909,-40.31489424535336,70.68049041034863,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0
5,0.05,0.06,2,ThresholdEvasionAttack,-145.25053360082225,-62.03169038477221,-74.34444444444443,5.0,109.09857927580909,-43.768076778686634,68.4513694729069,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0
6,0.06,0.07,2,ThresholdEvasionAttack,-144.35259192249123,-62.856030199415926,-74.50555555555553,5.0,109.09857927580909,-36.64191466469954,71.18952305781785,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0
7,0.07,0.08,2,ThresholdEvasionAttack,-144.35259192249114,-63.3331814941903,-74.34444444444443,5.0,109.09857927580909,-37.722008749889355,71.92467124411874,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0
8,0.08,0.09,2,ThresholdEvasionAttack,-144.40929373778076,-64.376361368755,-74.66666666666669,5.0,109.09857927580909,-39.08816884209864,72.06888424993811,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0
9,0.09,0.1,2,ThresholdEvasionAttack,-144.39805113647324,-62.72840393831407,-74.34444444444443,5.0,109.09857927580909,-41.79500096509447,69.5166258335699,0.0,0.0,738.0,0.0,0.0,0.0,0.0,0.0
10,0.1,0.11,2,ThresholdEvasionAttack,-145.26177620213,-63.691756407841794,-76.9277777777778,5.0,109.09857927580909,-38.17599610274251,71.12065694590335,0.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0
11,0.11,0.12,2,ThresholdEvasionAttack,-145.20507438684032,-63.34250228260233,-74.34444444444443,5.0,109.09857927580909,-41.1308120703965,71.29634416398818,0.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0
12,0.12,0.13,2,ThresholdEvasionAttack,-145.26177620213,-62.140901272628774,-74.50555555555553,5.0,109.09857927580909,-44.45685415617289,67.69405091628477,0.0,0.0,956.0,0.0,0.0,0.0,0.0,0.0
13,0.13,0.14,2,ThresholdEvasionAttack,-145.26177620212968,-62.09000901794881,-74.50555555555553,5.0,109.09857927580909,-44.165390677329796,67.88384826685734,0.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0
14,0.14,0.15,2,ThresholdEvasionAttack,-145.26177620212962,-62.67490700350921,-74.34444444444443,5.0,109.09857927580909,-37.952600740865115,71.25642782528429,0.0,0.0,1102.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.01,4,WindowBoundaryQueuingAttack,-147.19635144782578,-64.10588277341992,-87.41573033707863,5.0,105.9363016156407,-41.46238597504978,69.65098503440795,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.02,4,WindowBoundaryQueuingAttack,-145.31847801741904,-63.73865239914692,-86.44444444444446,5.0,109.09857927580909,-46.714496679046675,67.876313270836,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0
2,0.02,0.03,4,WindowBoundaryQueuingAttack,-145.31847801741895,-63.17781989981403,-86.44444444444446,5.0,109.09857927580909,-48.8063168729116,66.40046572442674,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0
3,0.03,0.04,4,WindowBoundaryQueuingAttack,-145.31847801741915,-63.06750351208218,-88.86666666666667,5.0,109.09857927580909,-47.760406775979064,66.4225141342859,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0
4,0.04,0.05,4,WindowBoundaryQueuingAttack,-145.31847801741915,-62.616987400481186,-86.44444444444446,5.0,109.09857927580909,-48.80631687291176,65.39916793806562,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0
5,0.05,0.06,4,WindowBoundaryQueuingAttack,-145.31847801741895,-63.73865239914664,-86.44444444444446,5.0,109.09857927580909,-45.668586582113676,68.43955342882539,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0
6,0.06,0.07,4,WindowBoundaryQueuingAttack,-144.46599555306977,-63.81789884320527,-86.44444444444446,5.0,109.09857927580909,-45.14563153364779,68.12107581573584,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0
7,0.07,0.08,4,WindowBoundaryQueuingAttack,-145.31847801741895,-63.06750351208223,-88.86666666666667,5.0,109.09857927580909,-50.37518201830942,65.59322716445503,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0
8,0.08,0.09,4,WindowBoundaryQueuingAttack,-145.31847801741895,-62.61698740048103,-86.44444444444446,5.0,109.09857927580909,-51.944047163705086,65.21099400873383,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0
9,0.09,0.1,4,WindowBoundaryQueuingAttack,-145.31847801741895,-62.61698740048158,-86.44444444444446,5.0,109.09857927580909,-47.76040677598044,65.97249340014784,0.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0
10,0.1,0.11,4,WindowBoundaryQueuingAttack,-144.4659955530701,-63.257066343871784,-86.44444444444446,5.0,109.09857927580909,-46.714496679046675,66.8817053097915,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0
11,0.11,0.12,4,WindowBoundaryQueuingAttack,-145.31847801741893,-64.18916851074697,-88.86666666666667,5.0,109.09857927580909,-47.23745172751057,67.65811466486451,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0
12,0.12,0.13,4,WindowBoundaryQueuingAttack,-145.3184780174193,-63.73865239914636,-86.44444444444446,5.0,109.09857927580909,-48.28336182445047,67.51779891998216,0.0,0.0,569.0,0.0,0.0,0.0,0.0,0.0
13,0.13,0.14,4,WindowBoundaryQueuingAttack,-144.4659955530694,-62.69623384453991,-86.44444444444446,5.0,109.09857927580909,-49.8522269698555,65.48550936071979,0.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0
14,0.14,0.15,4,WindowBoundaryQueuingAttack,-145.31847801741895,-62.50667101274978,-88.86666666666667,5.0,109.09857927580909,-49.32927192136445,65.05596622320384,0.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0
