episode,reward
229,3.9816176470588234
230,3.8499999999999996
231,3.8499999999999996
232,3.8499999999999996
233,6.0
234,6.0
235,0.85
236,3.9816176470588234
237,3.88
238,3.8499999999999996
239,0.9816176470588235
240,3.9724264705882355
241,3.8499999999999996
242,0.9816176470588235
243,6.0
244,3.8499999999999996
245,6.0
246,3.8499999999999996
247,1.0
248,2.85
249,0.88
250,0.88
251,6.0
252,6.0
253,2.85
254,3.9724264705882355
255,2.85
256,3.8499999999999996
257,3.8499999999999996
258,3.88
259,0.85
260,0.9724264705882353
261,6.0
262,2.88
263,6.0
264,3.88
265,3.9724264705882355
266,3.9724264705882355
267,3.9724264705882355
268,2.9724264705882355
269,2.9724264705882355
270,2.9816176470588234
271,3.8499999999999996
272,3.9816176470588234
273,2.85
274,6.0
275,3.8499999999999996
276,2.85
277,0.88
278,3.8499999999999996
279,0.85
280,3.9724264705882355
281,3.9816176470588234
282,3.88
283,3.9816176470588234
284,3.9724264705882355
285,0.88
286,1.0
287,0.9816176470588235
288,6.0
289,0.9724264705882353
290,6.0
291,2.9816176470588234
292,2.85
293,6.0
294,0.85
295,6.0
296,6.0
297,6.0
298,3.88
299,0.9816176470588235
300,6.0
301,3.9816176470588234
302,3.8499999999999996
303,0.88
304,3.8499999999999996
305,6.0
306,6.0
307,3.88
308,3.8499999999999996
309,6.0
310,3.9724264705882355
311,0.9816176470588235
312,3.9816176470588234
313,3.8499999999999996
314,1.0
315,3.9724264705882355
316,2.85
317,3.9724264705882355
318,0.88
319,0.9816176470588235
320,3.88
321,3.9724264705882355
322,1.0
323,3.88
324,3.0
325,3.8499999999999996
326,0.85
327,3.8499999999999996
328,6.0
329,2.9724264705882355
330,1.0
331,6.0
332,2.88
333,2.85
334,3.9724264705882355
335,5.981617647058823
336,3.8499999999999996
337,3.88
338,3.8499999999999996
339,3.8499999999999996
340,6.0
341,2.85
342,2.85
343,6.0
344,1.0
345,6.0
346,0.88
347,2.88
348,0.9816176470588235
349,3.9816176470588234
350,3.8499999999999996
351,1.0
352,3.9816176470588234
353,3.8499999999999996
354,3.8499999999999996
355,5.85
356,0.88
357,6.0
358,6.0
359,6.0
360,2.85
361,6.0
362,3.9724264705882355
363,6.0
364,3.88
365,3.88
366,3.9816176470588234
367,2.85
368,6.0
369,6.0
370,3.88
371,5.981617647058823
372,6.0
373,3.9724264705882355
374,3.88
375,3.9724264705882355
376,0.85
377,3.9816176470588234
378,2.85
379,3.8499999999999996
380,2.85
381,3.8499999999999996
382,0.85
383,6.0
384,3.88
385,6.0
386,2.85
387,3.8499999999999996
388,3.8499999999999996
389,3.9816176470588234
390,3.9724264705882355
391,3.8499999999999996
392,0.9724264705882353
393,0.88
394,6.0
395,2.85
396,0.88
397,3.8499999999999996
398,6.0
399,3.0
400,3.0
401,3.9724264705882355
402,5.9724264705882355
403,2.9724264705882355
404,3.9816176470588234
405,3.8499999999999996
406,0.9816176470588235
407,3.8499999999999996
408,2.85
409,2.85
410,0.9724264705882353
411,0.85
412,0.88
413,3.9724264705882355
414,2.85
415,0.9724264705882353
416,6.0
417,0.9816176470588235
418,3.88
419,6.0
420,3.8499999999999996
421,3.88
422,0.85
423,6.0
424,0.9724264705882353
425,0.85
426,2.85
427,3.88
428,3.8499999999999996
429,0.9816176470588235
430,0.85
431,5.85
432,3.8499999999999996
433,3.9724264705882355
434,6.0
435,3.88
436,2.9724264705882355
437,3.9724264705882355
438,0.85
439,5.9724264705882355
440,1.0
441,6.0
442,6.0
443,0.85
444,2.85
445,3.8499999999999996
446,6.0
447,3.8499999999999996
448,0.85
449,0.9724264705882353
450,3.8499999999999996
451,3.88
452,6.0
453,3.8499999999999996
454,0.85
455,6.0
456,6.0
457,6.0
458,3.88
459,3.9724264705882355
460,0.9816176470588235
461,2.85
462,3.8499999999999996
463,6.0
464,0.85
465,0.9724264705882353
466,3.9816176470588234
467,3.9816176470588234
468,0.85
469,3.8499999999999996
470,3.9724264705882355
471,6.0
472,2.85
473,3.8499999999999996
474,1.0
475,6.0
476,6.0
477,1.0
478,2.88
479,3.9816176470588234
480,6.0
481,2.9724264705882355
482,3.9816176470588234
483,3.9816176470588234
484,6.0
485,3.9816176470588234
486,0.9816176470588235
487,3.8499999999999996
488,3.8499999999999996
489,3.9724264705882355
490,3.8499999999999996
491,3.88
492,6.0
493,2.9724264705882355
494,3.8499999999999996
495,3.8499999999999996
496,0.85
497,3.8499999999999996
498,6.0
499,6.0
500,3.8499999999999996
501,3.9724264705882355
502,6.0
503,3.88
504,0.85
505,6.0
506,3.9816176470588234
507,2.9816176470588234
508,3.9816176470588234
509,3.8499999999999996
510,6.0
511,3.8499999999999996
512,3.9816176470588234
513,2.85
514,6.0
515,3.8499999999999996
516,0.9816176470588235
517,0.88
518,1.0
519,3.8499999999999996
520,0.85
521,6.0
522,1.0
523,5.981617647058823
524,1.0
525,6.0
526,3.9724264705882355
527,0.85
528,0.88
529,5.85
530,0.85
531,2.88
532,3.8499999999999996
533,0.9724264705882353
534,3.9816176470588234
535,1.0
536,6.0
537,3.88
538,3.8499999999999996
539,3.9724264705882355
540,0.88
541,1.0
542,3.88
543,6.0
544,3.8499999999999996
545,3.8499999999999996
546,3.88
547,6.0
548,6.0
549,3.8499999999999996
550,3.8499999999999996
551,0.9816176470588235
552,6.0
553,0.9724264705882353
554,6.0
555,6.0
556,3.88
557,0.88
558,2.88
559,3.8499999999999996
560,3.8499999999999996
561,6.0
562,3.8499999999999996
563,0.9724264705882353
564,3.9724264705882355
565,6.0
566,0.85
567,6.0
568,3.8499999999999996
569,3.9724264705882355
570,3.9724264705882355
571,0.88
572,0.88
573,6.0
574,3.8499999999999996
575,1.0
576,3.9816176470588234
577,0.85
578,3.8499999999999996
579,3.88
580,0.85
581,0.85
582,0.85
583,6.0
584,3.9724264705882355
585,1.0
586,3.9724264705882355
587,6.0
588,6.0
589,6.0
590,0.88
591,3.88
592,2.9816176470588234
593,0.9724264705882353
594,6.0
595,2.9816176470588234
596,3.88
597,6.0
598,3.9724264705882355
599,5.85
600,3.8499999999999996
601,6.0
602,3.9816176470588234
603,3.9724264705882355
604,3.9724264705882355
605,5.85
606,0.9724264705882353
607,3.8499999999999996
608,3.8499999999999996
609,0.9816176470588235
610,3.8499999999999996
611,6.0
612,6.0
613,2.85
614,6.0
615,3.8499999999999996
616,0.9816176470588235
617,0.9816176470588235
618,0.9724264705882353
619,3.8499999999999996
620,6.0
621,3.9816176470588234
622,6.0
623,3.9816176470588234
624,6.0
625,6.0
626,5.88
627,3.9724264705882355
628,2.9724264705882355
629,3.9816176470588234
630,3.8499999999999996
631,3.0
632,3.8499999999999996
633,3.8499999999999996
634,0.85
635,3.8499999999999996
636,0.88
637,3.8499999999999996
638,5.9724264705882355
639,6.0
640,2.9816176470588234
641,6.0
642,0.88
643,6.0
644,2.88
645,6.0
646,6.0
647,1.0
648,5.85
649,1.0
650,3.8499999999999996
651,0.85
652,6.0
653,6.0
654,1.0
655,3.88
656,6.0
657,3.9724264705882355
658,6.0
659,0.9816176470588235
660,3.8499999999999996
661,2.85
662,6.0
663,6.0
664,5.9724264705882355
665,6.0
666,2.9816176470588234
667,4.0
668,2.9724264705882355
669,3.8499999999999996
670,2.85
671,3.8499999999999996
672,0.85
673,6.0
674,0.85
675,6.0
676,3.9816176470588234
677,0.9816176470588235
678,6.0
679,6.0
680,3.88
681,0.85
682,6.0
683,6.0
684,6.0
685,3.8499999999999996
686,0.88
687,0.9724264705882353
688,3.88
689,6.0
690,6.0
691,2.85
692,6.0
693,0.85
694,2.9724264705882355
695,6.0
696,1.0
697,6.0
698,3.88
699,3.8499999999999996
700,6.0
701,2.85
702,3.9724264705882355
703,6.0
704,3.8499999999999996
705,6.0
706,6.0
707,6.0
708,6.0
709,0.85
710,2.85
711,3.9724264705882355
712,3.8499999999999996
713,3.88
714,5.85
715,6.0
716,3.8499999999999996
717,6.0
718,6.0
719,6.0
720,3.8499999999999996
721,4.0
722,6.0
723,3.9816176470588234
724,3.9816176470588234
725,2.9724264705882355
726,3.88
727,6.0
728,3.9724264705882355
729,6.0
730,0.9724264705882353
731,3.9724264705882355
732,6.0
733,6.0
734,3.88
735,3.9724264705882355
736,0.88
737,6.0
738,3.9816176470588234
739,0.9816176470588235
740,2.9724264705882355
741,6.0
742,2.85
743,1.0
744,2.9816176470588234
745,0.9816176470588235
746,5.85
747,2.85
748,0.9816176470588235
749,6.0
750,0.85
751,3.88
752,3.88
753,6.0
754,3.8499999999999996
755,5.85
756,3.8499999999999996
757,2.88
758,6.0
759,2.85
760,3.9816176470588234
761,2.9724264705882355
762,2.9816176470588234
763,6.0
764,6.0
765,0.9816176470588235
766,3.9724264705882355
767,0.88
768,1.0
769,3.88
770,3.9724264705882355
771,2.85
772,6.0
773,5.85
774,3.88
775,3.8499999999999996
776,6.0
777,1.0
778,3.8499999999999996
779,3.0
780,3.88
781,6.0
782,3.8499999999999996
783,3.9724264705882355
784,3.8499999999999996
785,6.0
786,0.85
787,3.9816176470588234
788,6.0
789,6.0
790,6.0
791,2.85
792,6.0
793,6.0
794,6.0
795,3.9816176470588234
796,3.8499999999999996
797,2.85
798,6.0
799,2.9724264705882355
800,5.981617647058823
801,6.0
802,6.0
803,6.0
804,6.0
805,6.0
806,3.9816176470588234
807,6.0
808,3.8499999999999996
809,2.85
810,0.9816176470588235
811,6.0
812,0.9816176470588235
813,2.9724264705882355
814,3.0
815,3.88
816,3.9724264705882355
817,3.8499999999999996
818,6.0
819,2.88
820,3.9816176470588234
821,6.0
822,3.9724264705882355
823,2.9816176470588234
824,0.88
825,6.0
826,3.8499999999999996
827,6.0
828,3.88
829,2.9724264705882355
830,6.0
831,3.88
832,0.85
833,3.88
834,6.0
835,1.0
836,6.0
837,6.0
838,2.9724264705882355
839,2.85
840,6.0
841,6.0
842,2.9724264705882355
843,5.981617647058823
844,0.85
845,6.0
846,3.8499999999999996
847,0.85
848,3.8499999999999996
849,3.8499999999999996
850,3.8499999999999996
851,0.88
852,2.9724264705882355
853,6.0
854,0.85
855,0.9816176470588235
856,0.85
857,6.0
858,6.0
859,6.0
860,6.0
861,3.9816176470588234
862,3.8499999999999996
863,2.9724264705882355
864,5.85
865,3.9724264705882355
866,6.0
867,6.0
868,2.85
869,3.9724264705882355
870,2.9816176470588234
871,2.9724264705882355
872,3.8499999999999996
873,3.8499999999999996
874,0.9816176470588235
875,3.8499999999999996
876,3.8499999999999996
877,0.85
878,3.88
879,6.0
880,1.0
881,2.85
882,3.8499999999999996
883,2.9724264705882355
884,1.0
885,3.8499999999999996
886,6.0
887,3.88
888,3.8499999999999996
889,6.0
890,3.0
891,6.0
892,2.9724264705882355
893,0.9816176470588235
894,6.0
895,2.85
896,3.9816176470588234
897,6.0
898,6.0
899,6.0
900,2.85
901,2.9724264705882355
902,2.9816176470588234
903,3.8499999999999996
904,6.0
905,2.9724264705882355
906,2.85
907,6.0
908,3.8499999999999996
909,0.9816176470588235
910,6.0
911,0.85
912,0.88
913,2.85
914,6.0
915,3.8499999999999996
916,0.9816176470588235
917,3.9816176470588234
918,3.9816176470588234
919,6.0
920,3.8499999999999996
921,0.85
922,6.0
923,6.0
924,3.8499999999999996
925,2.85
926,5.9724264705882355
927,3.0
928,2.85
929,3.9816176470588234
930,6.0
931,3.8499999999999996
932,0.85
933,2.9816176470588234
934,3.0
935,0.9816176470588235
936,3.88
937,2.85
938,6.0
939,0.88
940,3.88
941,2.9724264705882355
942,2.9816176470588234
943,3.88
944,3.9816176470588234
945,5.85
946,6.0
947,6.0
948,3.8499999999999996
949,6.0
950,2.9816176470588234
951,1.0
952,6.0
953,6.0
954,6.0
955,1.0
956,0.85
957,3.9816176470588234
958,0.85
959,0.85
960,3.8499999999999996
961,6.0
962,4.0
963,3.9816176470588234
964,2.85
965,0.9816176470588235
966,3.88
967,6.0
968,3.8499999999999996
969,1.0
970,6.0
971,3.8499999999999996
972,3.9816176470588234
973,6.0
974,3.8499999999999996
975,0.85
976,6.0
977,2.9724264705882355
978,6.0
979,0.88
980,0.9816176470588235
981,6.0
982,6.0
983,6.0
984,6.0
985,3.8499999999999996
986,3.88
987,2.9724264705882355
988,3.9816176470588234
989,0.9816176470588235
990,6.0
991,2.9816176470588234
992,2.9724264705882355
993,6.0
994,6.0
995,6.0
996,2.85
997,2.9724264705882355
998,2.85
999,3.9816176470588234
1000,6.0
1001,6.0
1002,6.0
1003,6.0
1004,6.0
1005,6.0
1006,6.0
1007,3.8499999999999996
1008,6.0
1009,2.85
1010,6.0
1011,3.8499999999999996
1012,0.9816176470588235
1013,6.0
1014,6.0
1015,2.85
1016,2.9816176470588234
1017,2.85
1018,6.0
1019,3.9816176470588234
1020,0.85
1021,6.0
1022,0.9816176470588235
1023,0.9724264705882353
1024,6.0
1025,5.85
1026,6.0
1027,2.9724264705882355
1028,6.0
1029,0.85
1030,3.9816176470588234
1031,6.0
1032,2.9816176470588234
1033,0.9724264705882353
1034,2.9816176470588234
1035,5.981617647058823
1036,3.9724264705882355
1037,6.0
1038,2.88
1039,0.9816176470588235
1040,3.8499999999999996
1041,0.85
1042,6.0
1043,3.8499999999999996
1044,3.88
1045,3.88
1046,2.85
1047,6.0
1048,2.88
1049,3.9816176470588234
1050,2.85
1051,6.0
1052,3.8499999999999996
1053,3.8499999999999996
1054,0.9816176470588235
1055,6.0
1056,3.88
1057,3.88
1058,0.9724264705882353
1059,6.0
1060,2.85
1061,5.9724264705882355
1062,6.0
1063,3.9816176470588234
1064,2.85
1065,2.88
1066,2.9724264705882355
1067,6.0
1068,6.0
1069,2.85
1070,2.88
1071,0.9816176470588235
1072,0.9816176470588235
1073,6.0
1074,6.0
1075,6.0
1076,0.85
1077,2.85
1078,2.9724264705882355
1079,2.85
1080,2.9724264705882355
1081,3.8499999999999996
1082,2.9724264705882355
1083,6.0
1084,2.85
1085,2.9724264705882355
1086,0.9724264705882353
1087,6.0
1088,0.85
1089,2.88
1090,3.88
1091,6.0
1092,2.85
1093,2.9724264705882355
1094,6.0
1095,6.0
1096,2.85
1097,6.0
1098,3.8499999999999996
1099,6.0
1100,6.0
1101,5.85
1102,6.0
1103,3.9724264705882355
1104,2.9724264705882355
1105,3.88
1106,6.0
1107,3.9816176470588234
1108,3.88
1109,6.0
1110,3.9724264705882355
1111,6.0
1112,2.9724264705882355
1113,0.85
1114,6.0
1115,6.0
1116,0.9816176470588235
1117,3.8499999999999996
1118,2.9816176470588234
1119,6.0
1120,6.0
1121,2.85
1122,6.0
1123,6.0
1124,6.0
1125,0.85
1126,2.9724264705882355
1127,6.0
1128,6.0
1129,3.9724264705882355
1130,6.0
1131,3.9724264705882355
1132,6.0
1133,2.9724264705882355
1134,6.0
1135,6.0
1136,6.0
1137,6.0
1138,6.0
1139,2.85
1140,2.85
1141,6.0
1142,2.88
1143,0.9724264705882353
1144,2.85
1145,6.0
1146,6.0
1147,6.0
1148,2.85
1149,5.981617647058823
1150,6.0
1151,2.88
1152,3.88
1153,6.0
1154,3.88
1155,6.0
1156,6.0
1157,6.0
1158,6.0
1159,6.0
1160,2.9724264705882355
1161,3.9816176470588234
1162,2.85
1163,6.0
1164,5.85
1165,3.88
1166,6.0
1167,6.0
1168,5.85
1169,3.9724264705882355
1170,2.85
1171,6.0
1172,3.9816176470588234
1173,0.9816176470588235
1174,6.0
1175,6.0
1176,2.85
1177,6.0
1178,6.0
1179,6.0
1180,3.8499999999999996
1181,6.0
1182,2.85
1183,6.0
1184,6.0
1185,2.85
1186,6.0
1187,6.0
1188,6.0
1189,3.8499999999999996
1190,6.0
1191,6.0
1192,6.0
1193,6.0
1194,6.0
1195,6.0
1196,3.8499999999999996
1197,3.9724264705882355
1198,0.9816176470588235
1199,3.8499999999999996
1200,6.0
1201,6.0
1202,3.8499999999999996
1203,0.85
1204,0.9816176470588235
1205,6.0
1206,0.88
1207,6.0
1208,0.9724264705882353
1209,6.0
1210,1.0
1211,2.9724264705882355
1212,6.0
1213,6.0
1214,6.0
1215,6.0
1216,2.85
1217,6.0
1218,0.9724264705882353
1219,2.85
1220,6.0
1221,2.85
1222,2.85
1223,1.0
1224,6.0
1225,6.0
1226,6.0
1227,6.0
1228,5.981617647058823
1229,6.0
1230,6.0
1231,2.85
1232,6.0
1233,6.0
1234,6.0
1235,6.0
1236,2.85
1237,6.0
1238,6.0
1239,2.9816176470588234
1240,6.0
1241,6.0
1242,5.88
1243,6.0
1244,2.9724264705882355
1245,3.9816176470588234
1246,6.0
1247,2.9724264705882355
1248,3.8499999999999996
1249,6.0
1250,6.0
1251,6.0
1252,2.88
1253,6.0
1254,6.0
1255,6.0
1256,3.8499999999999996
1257,3.0
1258,2.85
1259,6.0
1260,2.85
1261,6.0
1262,6.0
1263,6.0
1264,0.85
1265,6.0
1266,5.85
1267,6.0
1268,2.9724264705882355
1269,6.0
1270,2.9816176470588234
1271,6.0
1272,6.0
1273,2.85
1274,2.9816176470588234
1275,2.85
1276,2.9724264705882355
1277,3.8499999999999996
1278,6.0
1279,2.85
1280,2.85
1281,3.9724264705882355
1282,2.88
1283,2.85
1284,3.8499999999999996
1285,6.0
1286,6.0
1287,2.85
1288,0.88
1289,6.0
1290,2.9724264705882355
1291,6.0
1292,6.0
1293,2.85
1294,0.85
1295,2.85
1296,6.0
1297,2.9724264705882355
1298,6.0
1299,2.88
1300,6.0
1301,6.0
1302,3.8499999999999996
1303,2.9724264705882355
1304,3.9816176470588234
1305,3.8499999999999996
1306,3.9816176470588234
1307,6.0
1308,6.0
1309,2.85
1310,2.9724264705882355
1311,6.0
1312,2.9724264705882355
1313,0.9816176470588235
1314,6.0
1315,5.9724264705882355
1316,6.0
1317,6.0
1318,3.0
1319,1.0
1320,6.0
1321,3.9816176470588234
1322,6.0
1323,3.9724264705882355
1324,0.85
1325,1.0
1326,6.0
1327,0.85
1328,6.0
1329,5.9724264705882355
1330,6.0
1331,3.0
1332,2.85
1333,3.88
1334,6.0
1335,6.0
1336,0.85
1337,0.85
1338,2.85
1339,2.85
1340,1.0
1341,2.85
1342,6.0
1343,6.0
1344,6.0
1345,6.0
1346,2.85
1347,2.85
1348,2.85
1349,2.9724264705882355
1350,6.0
1351,6.0
1352,6.0
1353,2.9724264705882355
1354,6.0
1355,6.0
1356,2.85
1357,6.0
1358,6.0
1359,3.88
1360,6.0
1361,3.9816176470588234
1362,6.0
1363,0.88
1364,3.9816176470588234
1365,6.0
1366,2.9724264705882355
1367,6.0
1368,6.0
1369,6.0
1370,6.0
1371,6.0
1372,6.0
1373,6.0
1374,2.88
1375,6.0
1376,2.85
1377,0.9816176470588235
1378,6.0
1379,6.0
1380,2.85
1381,3.8499999999999996
1382,6.0
1383,3.8499999999999996
1384,0.85
1385,3.8499999999999996
1386,6.0
1387,6.0
1388,6.0
1389,2.9724264705882355
1390,6.0
1391,6.0
1392,2.85
1393,2.9724264705882355
1394,0.85
1395,6.0
1396,6.0
1397,5.981617647058823
1398,6.0
1399,3.88
1400,6.0
1401,6.0
1402,2.9724264705882355
1403,3.8499999999999996
1404,3.8499999999999996
1405,6.0
1406,6.0
1407,6.0
1408,6.0
1409,0.85
1410,3.8499999999999996
1411,6.0
1412,6.0
1413,6.0
1414,6.0
1415,6.0
1416,0.9816176470588235
1417,2.9724264705882355
1418,6.0
1419,6.0
1420,2.85
1421,2.85
1422,6.0
1423,6.0
1424,6.0
1425,6.0
1426,6.0
1427,5.85
1428,2.9724264705882355
1429,3.8499999999999996
1430,3.0
1431,3.8499999999999996
1432,6.0
1433,6.0
1434,2.85
1435,3.8499999999999996
1436,6.0
1437,0.85
1438,6.0
1439,6.0
1440,6.0
1441,6.0
1442,3.9816176470588234
1443,2.9724264705882355
1444,6.0
1445,6.0
1446,3.0
1447,6.0
1448,2.85
1449,6.0
1450,6.0
1451,6.0
1452,6.0
1453,2.9724264705882355
1454,2.88
1455,6.0
1456,3.9816176470588234
1457,6.0
1458,5.85
1459,6.0
1460,6.0
1461,6.0
1462,3.0
1463,6.0
1464,2.85
1465,6.0
1466,6.0
1467,2.85
1468,6.0
1469,6.0
1470,5.85
1471,6.0
1472,6.0
1473,6.0
1474,3.8499999999999996
1475,2.85
1476,3.0
1477,6.0
1478,5.9724264705882355
1479,3.9816176470588234
1480,6.0
1481,6.0
1482,2.85
1483,6.0
1484,6.0
1485,6.0
1486,6.0
1487,6.0
1488,6.0
1489,2.88
1490,3.8499999999999996
1491,6.0
1492,2.9816176470588234
1493,0.85
1494,6.0
1495,6.0
1496,6.0
1497,6.0
1498,2.9724264705882355
1499,5.85
1500,6.0
1501,6.0
1502,2.9816176470588234
1503,6.0
1504,6.0
1505,2.85
1506,6.0
1507,5.9724264705882355
1508,6.0
1509,2.9724264705882355
1510,6.0
1511,6.0
1512,2.9816176470588234
1513,6.0
1514,6.0
1515,3.9724264705882355
1516,6.0
1517,6.0
1518,6.0
1519,6.0
1520,6.0
1521,6.0
1522,2.88
1523,0.85
1524,6.0
1525,2.9724264705882355
1526,5.88
1527,6.0
1528,5.85
1529,0.85
1530,3.8499999999999996
1531,6.0
1532,2.9816176470588234
1533,6.0
1534,2.88
1535,6.0
1536,6.0
1537,6.0
1538,2.85
1539,6.0
1540,6.0
1541,6.0
1542,6.0
1543,5.9724264705882355
1544,6.0
1545,6.0
1546,6.0
1547,2.85
1548,6.0
1549,6.0
1550,0.9816176470588235
1551,6.0
1552,6.0
1553,6.0
1554,6.0
1555,6.0
1556,6.0
1557,2.9816176470588234
1558,5.85
1559,6.0
1560,2.88
1561,6.0
1562,6.0
1563,0.85
1564,2.9816176470588234
1565,3.0
1566,6.0
1567,6.0
1568,2.85
1569,2.9816176470588234
1570,6.0
1571,3.0
1572,6.0
1573,6.0
1574,6.0
1575,0.9816176470588235
1576,2.9724264705882355
1577,6.0
1578,6.0
1579,6.0
1580,6.0
1581,6.0
1582,3.8499999999999996
1583,6.0
1584,6.0
1585,6.0
1586,6.0
1587,2.9724264705882355
1588,3.9816176470588234
1589,6.0
1590,6.0
1591,6.0
1592,6.0
1593,6.0
1594,6.0
1595,6.0
1596,2.9816176470588234
1597,6.0
1598,5.85
1599,2.85
1600,6.0
1601,6.0
1602,6.0
1603,6.0
1604,2.9816176470588234
1605,0.85
1606,0.9816176470588235
1607,6.0
1608,6.0
1609,5.88
1610,6.0
1611,6.0
1612,2.88
1613,2.85
1614,3.9816176470588234
1615,2.85
1616,6.0
1617,6.0
1618,6.0
1619,2.9724264705882355
1620,6.0
1621,6.0
1622,2.9724264705882355
1623,6.0
1624,6.0
1625,6.0
1626,6.0
1627,6.0
1628,0.9816176470588235
1629,0.9816176470588235
1630,6.0
1631,3.0
1632,2.9816176470588234
1633,6.0
1634,6.0
1635,2.85
1636,6.0
1637,6.0
1638,6.0
1639,2.85
1640,6.0
1641,6.0
1642,3.9816176470588234
1643,6.0
1644,3.0
1645,6.0
1646,2.88
1647,6.0
1648,3.9816176470588234
1649,2.88
1650,2.88
1651,6.0
1652,2.88
1653,6.0
1654,2.9816176470588234
1655,6.0
1656,0.85
1657,2.85
1658,2.9724264705882355
1659,6.0
1660,2.9816176470588234
1661,3.0
1662,6.0
1663,2.9816176470588234
1664,2.9724264705882355
1665,6.0
1666,2.9724264705882355
1667,6.0
1668,2.9816176470588234
1669,6.0
1670,6.0
1671,5.85
1672,3.9724264705882355
1673,2.85
1674,6.0
1675,6.0
1676,6.0
1677,2.9724264705882355
1678,6.0
1679,2.85
1680,6.0
1681,6.0
1682,3.8499999999999996
1683,2.88
1684,0.85
1685,5.85
1686,6.0
1687,2.88
1688,6.0
1689,2.85
1690,6.0
1691,6.0
1692,2.85
1693,6.0
1694,6.0
1695,6.0
1696,2.9724264705882355
1697,5.88
1698,6.0
1699,6.0
1700,6.0
1701,6.0
1702,2.85
1703,3.9724264705882355
1704,6.0
1705,6.0
1706,6.0
1707,6.0
